entropy,sequentiality,gibberish,string
0.04155126,0.00020883,0.07069247,time" he thought "it makes you stupid.  You've got to get enough
0.04207163,0.00019349,0.06168735,sleep.  Other travelling salesmen live a life of luxury.  For
0.04190388,0.00018357,0.09207082,instance whenever I go back to the guest house during the morning
0.04072252,0.00022915,0.08945880,to copy out the contract these gentlemen are always still sitting
0.04049303,0.00024895,0.07037755,there eating their breakfasts.  I ought to just try that with my
0.04329330,0.00020050,0.06689609,boss; I'd get kicked out on the spot.  But who knows maybe that
0.04297854,0.00018950,0.08971033,would be the best thing for me.  If I didn't have my parents to
0.04188582,0.00017333,0.08216237,think about I'd have given in my notice a long time ago I'd have
0.04127582,0.00022526,0.07667108,gone up to the boss and told him just what I think tell him
0.04463212,0.00015524,0.06220144,everything I would let him know just what I feel.  He'd fall right
0.04071638,0.00023173,0.07758631,off his desk! And it's a funny sort of business to be sitting up
0.04295512,0.00019911,0.07413381,there at your desk talking down at your subordinates from up there
0.04093694,0.00021002,0.07444200,especially when you have to go right up close because the boss is
0.04284722,0.00019726,0.08842920,hard of hearing.  Well there's still some hope; once I've got the
0.04066590,0.00020742,0.08212148,money together to pay off my parents' debt to him - another five or
0.04352739,0.00014984,0.07089851,six years I suppose - that's definitely what I'll do.  That's when
0.04330574,0.00018873,0.07980716,I'll make the big change.  First of all though I've got to get up
0.03898384,0.00026697,0.08865917,my train leaves at five."
0.04117010,0.00022677,0.08050997,And he looked over at the alarm clock ticking on the chest of
0.04346688,0.00015828,0.07494766,drawers.  "God in Heaven!" he thought.  It was half past six and the
0.04286639,0.00018619,0.08126006,hands were quietly moving forwards it was even later than half
0.04310009,0.00017998,0.08290453,past more like quarter to seven.  Had the alarm clock not rung? He
0.04045802,0.00028247,0.07714842,could see from the bed that it had been set for four o'clock as it
0.04346951,0.00017973,0.07179746,should have been; it certainly must have rung.  Yes but was it
0.04238805,0.00023009,0.05536681,possible to quietly sleep through that furniture-rattling noise?
0.04142405,0.00021657,0.06484548,True he had not slept peacefully but probably all the more deeply
0.04111652,0.00019765,0.08063047,because of that.  What should he do now? The next train went at
0.04073177,0.00023102,0.08427644,seven; if he were to catch that he would have to rush like mad and
0.04032004,0.00022565,0.08735919,the collection of samples was still not packed and he did not at
0.04076880,0.00020947,0.07503305,all feel particularly fresh and lively.  And even if he did catch
0.04129142,0.00021444,0.08896930,the train he would not avoid his boss's anger as the office
0.04165317,0.00024355,0.08500752,assistant would have been there to see the five o'clock train go he
0.04176989,0.00020008,0.08457009,would have put in his report about Gregor's not being there a long
0.04144857,0.00019672,0.09802816,time ago.  The office assistant was the boss's man spineless and
0.04291558,0.00017640,0.08355506,with no understanding.  What about if he reported sick? But that
0.04187626,0.00020033,0.06947162,would be extremely strained and suspicious as in fifteen years of
0.04178915,0.00022100,0.07024406,service Gregor had never once yet been ill.  His boss would
0.04128177,0.00024018,0.09031492,certainly come round with the doctor from the medical insurance
0.04238609,0.00020183,0.08009685,company accuse his parents of having a lazy son and accept the
0.04093615,0.00022799,0.08094691,doctor's recommendation not to make any claim as the doctor believed
0.04276098,0.00020262,0.07567116,that no-one was ever ill but that many were workshy.  And what's
0.04250438,0.00019849,0.08892791,more would he have been entirely wrong in this case? Gregor did in
0.04096669,0.00023889,0.06272457,fact apart from excessive sleepiness after sleeping for so long
0.04200678,0.00024545,0.07978388,feel completely well and even felt much hungrier than usual.
0.04263683,0.00021313,0.07593969,He was still hurriedly thinking all this through unable to decide
0.04100364,0.00023719,0.08656241,to get out of the bed when the clock struck quarter to seven.
0.04197892,0.00020925,0.07643872,There was a cautious knock at the door near his head.  "Gregor"
0.04361130,0.00019649,0.07808440,somebody called - it was his mother - "it's quarter to seven.
0.04430936,0.00016041,0.07912722,Didn't you want to go somewhere?"  That gentle voice! Gregor was
0.04218048,0.00021418,0.07043876,shocked when he heard his own voice answering it could hardly be
0.04021070,0.00025559,0.07216194,recognised as the voice he had had before.  As if from deep inside
0.04411706,0.00019554,0.07842352,him there was a painful and uncontrollable squeaking mixed in with
0.03976448,0.00023546,0.09900317,it the words could be made out at first but then there was a sort
0.04067429,0.00023759,0.08940995,of echo which made them unclear leaving the hearer unsure whether
0.04055377,0.00024571,0.07721834,he had heard properly or not.  Gregor had wanted to give a full
0.04282338,0.00019673,0.07791210,answer and explain everything but in the circumstances contented
0.04577907,0.00014954,0.05386006,himself with saying: "Yes mother yes thank-you I'm getting up
0.04410763,0.00016929,0.07807055,now."  The change in Gregor's voice probably could not be noticed
0.03960646,0.00027647,0.07679356,outside through the wooden door as his mother was satisfied with
0.04317055,0.00019767,0.07035360,this explanation and shuffled away.  But this short conversation
0.04073911,0.00020186,0.08770993,made the other members of the family aware that Gregor against
0.04092479,0.00021708,0.08851751,their expectations was still at home and soon his father came
0.04249134,0.00025447,0.08120688,knocking at one of the side doors gently but with his fist.
0.04295216,0.00015445,0.07611663,"Gregor Gregor" he called "what's wrong?"  And after a short
0.04198894,0.00022024,0.07826526,while he called again with a warning deepness in his voice: "Gregor!
0.04267824,0.00023510,0.09157030,Gregor!"  At the other side door his sister came plaintively:
0.04276238,0.00015448,0.06813026,"Gregor? Aren't you well? Do you need anything?"  Gregor answered to
0.04482930,0.00016712,0.07071678,both sides: "I'm ready now" making an effort to remove all the
0.04328602,0.00021926,0.08213180,strangeness from his voice by enunciating very carefully and putting
0.04431949,0.00017271,0.07449111,long pauses between each individual word.  His father went back to
0.04310763,0.00019862,0.07935696,his breakfast but his sister whispered: "Gregor open the door I
0.04135679,0.00020952,0.06543899,beg of you."  Gregor however had no thought of opening the door
0.04280457,0.00019017,0.07280215,and instead congratulated himself for his cautious habit acquired
0.04209746,0.00022027,0.08051170,from his travelling of locking all doors at night even when he was
0.04011126,0.00021865,0.09034355,The first thing he wanted to do was to get up in peace without being
0.04192659,0.00020820,0.07928868,disturbed to get dressed and most of all to have his breakfast.
0.04031865,0.00021183,0.08834428,Only then would he consider what to do next as he was well aware
0.04080219,0.00024057,0.07481257,that he would not bring his thoughts to any sensible conclusions by
0.04052268,0.00025756,0.07922292,lying in bed.  He remembered that he had often felt a slight pain in
0.04255453,0.00016443,0.05093276,bed perhaps caused by lying awkwardly but that had always turned
0.04089853,0.00024459,0.08479757,out to be pure imagination and he wondered how his imaginings would
0.04021405,0.00023826,0.06410579,slowly resolve themselves today.  He did not have the slightest
0.03998009,0.00026240,0.10021627,doubt that the change in his voice was nothing more than the first
0.04171373,0.00018555,0.07693703,sign of a serious cold which was an occupational hazard for
0.03733094,0.00046304,0.08530543,travelling salesmen.
0.04135002,0.00021564,0.08320927,It was a simple matter to throw off the covers; he only had to blow
0.04100533,0.00022055,0.06551368,himself up a little and they fell off by themselves.  But it became
0.04334218,0.00021621,0.06439821,difficult after that especially as he was so exceptionally broad.
0.04142873,0.00021201,0.06647077,He would have used his arms and his hands to push himself up; but
0.03975389,0.00027574,0.06842694,instead of them he only had all those little legs continuously
0.04271932,0.00021925,0.09059784,moving in different directions and which he was moreover unable to
0.03968665,0.00024795,0.09530100,control.  If he wanted to bend one of them then that was the first
0.04133419,0.00020690,0.07947199,one that would stretch itself out; and if he finally managed to do
0.03755997,0.00028905,0.09393592,what he wanted with that leg all the others seemed to be set free
0.04476218,0.00015733,0.08678838,and would move about painfully.  "This is something that can't be
0.04245404,0.00020112,0.06641483,done in bed" Gregor said to himself "so don't keep trying to do
0.04030577,0.00021576,0.08879918,The first thing he wanted to do was get the lower part of his body
0.04075239,0.00023397,0.08773064,out of the bed but he had never seen this lower part and could not
0.03990353,0.00024648,0.07726860,imagine what it looked like; it turned out to be too hard to move;
0.04127983,0.00020751,0.08213543,it went so slowly; and finally almost in a frenzy when he
0.04095599,0.00023643,0.07042977,carelessly shoved himself forwards with all the force he could
0.03961325,0.00024399,0.09449101,gather he chose the wrong direction hit hard against the lower
0.04146009,0.00023302,0.08370154,bedpost and learned from the burning pain he felt that the lower
0.04245489,0.00020029,0.09076892,part of his body might well at present be the most sensitive.
0.03738821,0.00031562,0.08311143,So then he tried to get the top part of his body out of the bed
0.04235943,0.00021643,0.08271093,first carefully turning his head to the side.  This he managed
0.04207814,0.00021082,0.07315076,quite easily and despite its breadth and its weight the bulk of
0.04179009,0.00021916,0.06882616,his body eventually followed slowly in the direction of the head.
0.03747876,0.00031489,0.09509267,But when he had at last got his head out of the bed and into the
0.03953346,0.00025213,0.07093720,fresh air it occurred to him that if he let himself fall it would be
0.04118441,0.00021285,0.07191125,a miracle if his head were not injured so he became afraid to carry
0.04399614,0.00019116,0.06864532,on pushing himself forward the same way.  And he could not knock
0.04142958,0.00022432,0.08197477,himself out now at any price; better to stay in bed than lose
0.04011232,0.00027722,0.07483420,It took just as much effort to get back to where he had been
0.04175162,0.00017362,0.09309174,earlier but when he lay there sighing and was once more watching
0.03921005,0.00023704,0.07991520,his legs as they struggled against each other even harder than
0.04322434,0.00021508,0.07735723,before if that was possible he could think of no way of bringing
0.03998425,0.00023806,0.08089145,peace and order to this chaos.  He told himself once more that it
0.03967979,0.00027430,0.09246088,was not possible for him to stay in bed and that the most sensible
0.03983086,0.00022352,0.08897401,thing to do would be to get free of it in whatever way he could at
0.04152223,0.00020734,0.08596080,whatever sacrifice.  At the same time though he did not forget to
0.04204019,0.00022136,0.07777356,remind himself that calm consideration was much better than rushing
0.04116596,0.00021324,0.08687607,to desperate conclusions.  At times like this he would direct his
0.04079791,0.00019977,0.07178359,eyes to the window and look out as clearly as he could but
0.03969518,0.00024727,0.08120044,unfortunately even the other side of the narrow street was
0.04025220,0.00025864,0.07713962,enveloped in morning fog and the view had little confidence or cheer
0.04395266,0.00017335,0.06331529,to offer him.  "Seven o'clock already" he said to himself when the
0.04304065,0.00019117,0.06713329,clock struck again "seven o'clock and there's still a fog like
0.04197951,0.00019260,0.08694298,this."  And he lay there quietly a while longer breathing lightly
0.04111625,0.00022963,0.06834224,as if he perhaps expected the total stillness to bring things back
0.03673069,0.00027355,0.08721898,to their real and natural state.
0.04173459,0.00018656,0.08938408,But then he said to himself: "Before it strikes quarter past seven
0.04257320,0.00019388,0.08533774,I'll definitely have to have got properly out of bed.  And by then
0.04317164,0.00021352,0.07459919,somebody will have come round from work to ask what's happened to me
0.04303869,0.00018005,0.07204986,as well as they open up at work before seven o'clock."  And so he
0.03996643,0.00025301,0.06752593,set himself to the task of swinging the entire length of his body
0.04005816,0.00026852,0.08762508,out of the bed all at the same time.  If he succeeded in falling out
0.03927058,0.00026834,0.08114929,of bed in this way and kept his head raised as he did so he could
0.04436393,0.00016258,0.07164699,probably avoid injuring it.  His back seemed to be quite hard and
0.04263339,0.00021423,0.07871864,probably nothing would happen to it falling onto the carpet.  His
0.04152537,0.00019441,0.09879953,main concern was for the loud noise he was bound to make and which
0.04258157,0.00020809,0.07302207,even through all the doors would probably raise concern if not
0.04126635,0.00020453,0.07809121,alarm.  But it was something that had to be risked.
0.04314890,0.00018123,0.06659331,When Gregor was already sticking half way out of the bed - the new
0.03920565,0.00025912,0.08484383,method was more of a game than an effort all he had to do was rock
0.04420756,0.00020043,0.06290785,back and forth - it occurred to him how simple everything would be
0.04232881,0.00023132,0.06194878,if somebody came to help him.  Two strong people - he had his father
0.04099327,0.00020647,0.08317423,and the maid in mind - would have been more than enough; they would
0.04237370,0.00022392,0.07678346,only have to push their arms under the dome of his back peel him
0.03905407,0.00024163,0.08850708,away from the bed bend down with the load and then be patient and
0.04105296,0.00020399,0.07976901,careful as he swang over onto the floor where hopefully the
0.04076824,0.00022917,0.07153077,little legs would find a use.  Should he really call for help
0.04162162,0.00021783,0.08385301,though even apart from the fact that all the doors were locked?
0.04210657,0.00021698,0.08577849,Despite all the difficulty he was in he could not suppress a smile
0.03239810,0.00057148,0.07580573,at this thought.
0.04048595,0.00023461,0.07563167,After a while he had already moved so far across that it would have
0.04040838,0.00024098,0.06561310,been hard for him to keep his balance if he rocked too hard.  The
0.03942916,0.00024280,0.09402897,time was now ten past seven and he would have to make a final
0.04066682,0.00022291,0.09630634,decision very soon.  Then there was a ring at the door of the flat.
0.04420824,0.00019103,0.06720404,"That'll be someone from work" he said to himself and froze very
0.03968206,0.00029960,0.08072872,still although his little legs only became all the more lively as
0.04140523,0.00019339,0.08627509,they danced around.  For a moment everything remained quiet.
0.04412311,0.00016686,0.06670630,"They're not opening the door" Gregor said to himself caught in
0.04214136,0.00019555,0.07737837,some nonsensical hope.  But then of course the maid's firm steps
0.03805598,0.00028445,0.08067340,went to the door as ever and opened it.  Gregor only needed to hear
0.04016437,0.00022920,0.07273488,the visitor's first words of greeting and he knew who it was - the
0.04237186,0.00021547,0.06958942,chief clerk himself.  Why did Gregor have to be the only one
0.04217496,0.00023889,0.07844007,condemned to work for a company where they immediately became highly
0.04268418,0.00023152,0.06701649,suspicious at the slightest shortcoming? Were all employees every
0.03939934,0.00024559,0.08014584,one of them louts was there not one of them who was faithful and
0.04093406,0.00022679,0.08188828,devoted who would go so mad with pangs of conscience that he
0.04017538,0.00022423,0.07328058,couldn't get out of bed if he didn't spend at least a couple of
0.04178348,0.00021112,0.08510196,hours in the morning on company business? Was it really not enough
0.03964823,0.00027680,0.08083735,to let one of the trainees make enquiries - assuming enquiries were
0.04127861,0.00022195,0.07821154,even necessary - did the chief clerk have to come himself and did
0.03916037,0.00024480,0.08817645,they have to show the whole innocent family that this was so
0.04129195,0.00023603,0.08175674,suspicious that only the chief clerk could be trusted to have the
0.04141862,0.00019780,0.08248640,wisdom to investigate it? And more because these thoughts had made
0.04280880,0.00022692,0.06943730,him upset than through any proper decision he swang himself with
